,q_Years of Potential Life Lost Rate,q_% With Access to Exercise Opportunities,q_% Driving Deaths with Alcohol Involvement,q_Chlamydia Rate,q_% With Annual Mammogram,q_% Vaccinated,q_High School Graduation Rate,q_Social Association Rate,q_Violent Crime Rate,q_Average Daily PM2.5,q_Presence of Water Violation,q_% Severe Housing Problems,q_% Long Commute - Drives Alone,q_Child Mortality Rate,q_% Children Uninsured,q_Other Primary Care Provider Ratio,q_Average Reading Performance,q_Suicide Rate (Age-Adjusted),q_Juvenile Arrest Rate,q_% less than 18 years of age,q_% Native Hawaiian/Other Pacific Islander,q_% Female,q_Hypertension Death Rate,q_% workers commuting by public transit,q_% Veterans in Civilian Adult Population,class
1292,0.6667729591836735,0.5963010204081632,0.8388073979591837,0.12723214285714285,0.5691964285714286,0.14508928571428573,0.7573341836734694,0.27200255102040816,0.7496811224489796,0.10315688775510204,0.3235012755102041,0.3018176020408163,0.4897959183673469,0.1956313775510204,0.4681122448979592,0.6192602040816326,0.1009247448979592,0.1210140306122449,0.8447066326530612,0.00701530612244898,0.13201530612244894,0.21683673469387754,0.08514030612244898,0.7413078149920255,0.9674744897959184,0.0
1293,0.484375,0.2643494897959184,0.9529655612244898,0.4754464285714286,0.7117346938775511,0.20583545918367346,0.3254145408163265,0.8227040816326531,0.6941964285714286,0.3086734693877551,0.3235012755102041,0.5398596938775511,0.5125956632653061,0.8973214285714286,0.4547193877551021,0.2348533163265306,0.32206632653061223,0.6852678571428571,0.9840561224489796,0.5341198979591837,0.4276147959183674,0.2825255102040816,0.4682716836734694,0.7413078149920255,0.8496492346938775,1.0
1294,0.8804209183673469,0.8903061224489796,0.9620535714285714,0.4926658163265306,0.3153698979591837,0.06696428571428571,0.5098852040816326,0.6654974489795918,0.6619897959183674,0.22209821428571427,0.3235012755102041,0.7570153061224489,0.40513392857142855,0.1956313775510204,0.5274234693877551,0.5027104591836735,0.3667091836734694,0.995216836734694,0.4280931122448979,0.19993622448979592,0.4907525510204082,0.16135204081632654,0.6151147959183674,0.2712918660287081,0.8903061224489796,1.0
1295,0.5813137755102041,0.8667091836734694,0.3485331632653061,0.5353954081632653,0.6183035714285714,0.20583545918367346,0.3121811224489796,0.4878826530612245,0.640625,0.20137117346938774,0.3235012755102041,0.2174744897959184,0.18478954081632654,0.6996173469387755,0.1836734693877551,0.8549107142857143,0.5905612244897959,0.7136479591836735,0.8657525510204082,0.36862244897959184,0.3638392857142857,0.5408163265306123,0.17633928571428573,0.3845295055821372,0.7940051020408163,0.0
1296,0.12340561224489795,0.8654336734693877,0.6071428571428571,0.5172193877551021,0.7962372448979592,0.9046556122448979,0.6820790816326531,0.5433673469387755,0.6163903061224489,0.9127869897959184,0.8168048469387755,0.3357780612244898,0.29799107142857145,0.4904336734693878,0.11256377551020408,0.42697704081632654,0.9103954081632653,0.2739158163265306,0.8105867346938775,0.7694515306122449,0.3922193877551021,0.6068239795918368,0.4625318877551021,0.8012759170653907,0.11894132653061225,0.0
1297,0.6460459183673469,0.6138392857142857,0.9620535714285714,0.2227359693877551,0.7962372448979592,0.3831313775510204,0.7669005102040817,0.8893494897959183,0.2174744897959184,0.20137117346938774,0.3235012755102041,0.1014030612244898,0.6535395408163265,0.9917091836734694,0.34024234693877553,0.11080994897959184,0.6441326530612245,0.8657525510204082,0.7260841836734694,0.03316326530612245,0.3880739795918368,0.4875637755102041,0.3279655612244898,0.2712918660287081,0.9177295918367347,0.0
1298,0.8032525510204082,0.9725765306122448,0.7488839285714286,0.2928890306122449,0.7117346938775511,0.2303890306122449,0.14923469387755106,0.6470025510204082,0.7318239795918368,0.2536670918367347,0.3235012755102041,0.7324617346938775,0.3789859693877551,0.1956313775510204,0.2330994897959184,0.9775191326530612,0.25255102040816324,0.8341836734693877,0.890625,0.01403061224489796,0.19610969387755106,0.36862244897959184,0.4990433673469388,0.8212121212121212,0.9323979591836736,1.0
1299,0.6208545918367347,0.5803571428571429,0.6479591836734694,0.8915816326530612,0.8601721938775511,0.6597576530612245,0.2649872448979592,0.5720663265306123,0.9582270408163264,0.6635841836734694,0.8168048469387755,0.6533801020408163,0.30245535714285715,0.8313137755102041,0.07334183673469387,0.8785076530612245,0.3714923469387755,0.3603316326530612,0.6138392857142857,0.3960459183673469,0.4496173469387755,0.8453443877551021,0.5374681122448979,0.5695374800637959,0.3923788265306121,1.0
1300,0.5299744897959183,0.6189413265306123,0.234375,0.4335140306122449,0.2700892857142857,0.6167091836734694,0.6265943877551021,0.31951530612244894,0.7433035714285714,0.8566645408163265,0.3235012755102041,0.6084183673469388,0.7986288265306123,0.4834183673469388,0.08801020408163265,0.23612882653061226,0.6077806122448979,0.6029974489795918,0.7168367346938775,0.3300382653061225,0.22608418367346936,0.4942602040816326,0.8078762755102041,0.7413078149920255,0.5811543367346939,1.0
1301,0.5172193877551021,0.38424744897959184,0.4995216836734694,0.4582270408163266,0.6183035714285714,0.4945790816326531,0.6677295918367347,0.6358418367346939,0.7161989795918368,0.9897959183673468,0.8168048469387755,0.6316964285714286,0.4668367346938776,0.7433035714285714,0.453125,0.4756058673469388,0.4655612244897959,0.7426658163265306,0.9272959183673468,0.8035714285714286,0.14668367346938774,0.43080357142857145,0.4260204081632653,0.6414673046251994,0.4486607142857143,0.0
1302,0.4802295918367347,0.15019132653061226,0.5223214285714286,0.28730867346938777,0.4103954081632653,0.3831313775510204,0.3622448979591837,0.3778698979591837,0.6559311224489796,0.6095344387755102,0.8168048469387755,0.4084821428571429,0.7034438775510204,0.6399872448979592,0.5,0.3949298469387755,0.6272321428571429,0.39732142857142855,0.7796556122448979,0.4068877551020408,0.2315051020408163,0.4253826530612245,0.6554528061224489,0.5695374800637959,0.4639668367346938,1.0
1303,0.1871811224489796,0.6690051020408163,0.2727997448979592,0.5379464285714286,0.8883928571428571,0.00972576530612245,0.9161352040816326,0.1285076530612245,0.036192602040816334,0.14668367346938774,0.3235012755102041,0.5452806122448979,0.2147640306122449,0.1956313775510204,0.3510841836734694,0.015465561224489797,0.6517857142857143,0.1210140306122449,0.9453125,0.058354591836734686,0.034119897959183666,0.6387117346938775,0.21731505102040816,0.8969696969696971,0.8541135204081632,0.0
1304,0.3950892857142857,0.5446428571428571,0.8797831632653061,0.4786352040816326,0.7562181122448979,0.8378507653061225,0.4652423469387755,0.5494260204081632,0.6549744897959183,0.7324617346938775,0.3235012755102041,0.31058673469387754,0.7933673469387755,0.7228954081632653,0.1712372448979592,0.33864795918367346,0.1009247448979592,0.6957908163265306,0.7630739795918368,0.3740433673469388,0.5975765306122449,0.6023596938775511,0.4102359693877551,0.5695374800637959,0.4972895408163266,0.0
1305,0.4502551020408163,0.4119897959183674,0.8286033163265306,0.39732142857142855,0.6183035714285714,0.4209183673469388,0.29464285714285715,0.6112882653061225,0.6725127551020408,0.5837053571428571,0.3235012755102041,0.5290178571428571,0.7833227040816326,0.6291454081632653,0.11224489795918367,0.2401147959183673,0.3769132653061225,0.5666454081632653,0.7592474489795918,0.29496173469387754,0.3357780612244898,0.3255739795918368,0.4127869897959184,0.3845295055821372,0.6377551020408163,0.0
1306,0.4770408163265306,0.4799107142857143,0.8066007653061225,0.6135204081632653,0.6183035714285714,0.3831313775510204,0.2177933673469388,0.3887117346938776,0.7822066326530612,0.9583864795918368,0.8168048469387755,0.5940688775510204,0.5674426020408163,0.6619897959183674,0.2809311224489796,0.33418367346938777,0.1009247448979592,0.6285076530612245,0.9298469387755102,0.6677295918367347,0.4298469387755102,0.5175382653061225,0.2885841836734694,0.3845295055821372,0.4416454081632653,1.0
1307,0.1527423469387755,0.8861607142857143,0.6077806122448979,0.7168367346938775,0.7117346938775511,0.9604591836734694,0.5956632653061225,0.4065688775510204,0.7181122448979592,0.8566645408163265,0.3235012755102041,0.8325892857142857,0.5913584183673469,0.5296556122448979,0.046875,0.6479591836734694,0.6256377551020408,0.2841198979591837,0.6160714285714286,0.1329719387755102,0.4869260204081632,0.5245535714285714,0.29177295918367346,0.9717703349282296,0.030931122448979588,1.0
1308,0.8265306122448979,0.940688775510204,0.4904336734693878,0.9505739795918368,0.4103954081632653,0.5333227040816326,0.3294005102040816,0.185905612244898,0.9942602040816326,0.9127869897959184,0.3235012755102041,0.9349489795918368,0.6580038265306123,0.8654336734693877,0.05739795918367348,0.13855229591836735,0.2423469387755102,0.3510841836734694,0.5172193877551021,0.7181122448979592,0.15178571428571427,0.9167729591836736,0.5066964285714286,0.9451355661881976,0.12213010204081633,1.0
1309,0.4480229591836735,0.8670280612244898,0.1871811224489796,0.43893494897959184,0.7117346938775511,0.6167091836734694,0.16581632653061226,0.5969387755102041,0.8491709183673469,0.2536670918367347,0.3235012755102041,0.6412627551020408,0.3625637755102041,0.7404336734693877,0.1910076530612245,0.04065688775510204,0.7445790816326531,0.734375,0.8016581632653061,0.6642219387755102,0.39668367346938777,0.36001275510204084,0.3639987244897959,0.5695374800637959,0.7906568877551021,1.0
1310,0.7959183673469388,0.2723214285714285,0.2941645408163265,0.11511479591836735,0.8883928571428571,0.1288265306122449,0.46795280612244894,0.8431122448979592,0.27614795918367346,0.1100127551020408,0.3235012755102041,0.6945153061224489,0.6138392857142857,0.1956313775510204,0.4904336734693878,0.21348852040816327,0.4059311224489796,0.9623724489795918,0.9534438775510204,0.04942602040816327,0.30293367346938777,0.26403061224489793,0.7662627551020408,0.5695374800637959,0.9572704081632653,0.0
1311,0.15146683673469388,0.9390943877551021,0.6452487244897959,0.5666454081632653,0.5691964285714286,0.7051977040816326,0.1873405612244898,0.15720663265306126,0.32334183673469385,0.27566964285714285,0.8168048469387755,0.3207908163265306,0.8242984693877551,0.4346301020408163,0.11511479591836735,0.3410395408163265,0.6792091836734694,0.4330357142857143,0.5848214285714286,0.7503188775510204,0.4971301020408163,0.38137755102040816,0.4534438775510204,0.9515151515151516,0.28826530612244894,1.0
1312,0.2936862244897959,0.4760841836734694,0.9317602040816326,0.3643176020408163,0.8601721938775511,0.7051977040816326,0.41294642857142855,0.8797831632653061,0.1757015306122449,0.16246811224489796,0.8168048469387755,0.5047831632653061,0.3400829081632653,0.4119897959183674,0.5404974489795918,0.9183673469387756,0.7362882653061225,0.65625,0.7517538265306123,0.8026147959183674,0.2802933673469388,0.4339923469387755,0.5210459183673469,0.5695374800637959,0.8019770408163265,0.0
1313,0.5975765306122449,0.7455357142857143,0.7963966836734694,0.6922831632653061,0.7117346938775511,0.5742984693877551,0.035395408163265314,0.5411352040816326,0.6412627551020408,0.14668367346938774,0.3235012755102041,0.6348852040816326,0.14285714285714285,0.9441964285714286,0.7012117346938775,0.9075255102040816,0.36607142857142855,0.5911989795918368,0.7697704081632653,0.8555484693877551,0.3871173469387755,0.40146683673469385,0.40322066326530615,0.903987240829346,0.4840561224489796,1.0
1314,0.2193877551020408,0.6380739795918368,0.7704081632653061,0.6163903061224489,0.7962372448979592,0.5333227040816326,0.4440369897959184,0.5548469387755102,0.36798469387755106,0.16246811224489796,0.3235012755102041,0.6275510204081632,0.32653061224489793,0.5640943877551021,0.14158163265306126,0.017857142857142856,0.6549744897959183,0.59375,0.7112563775510204,0.8663903061224489,0.234375,0.4228316326530612,0.9036989795918368,0.8907496012759171,0.31951530612244894,0.0
1315,0.04591836734693878,0.5676020408163265,0.9317602040816326,0.10809948979591837,0.979751275510204,0.4945790816326531,0.3896683673469388,0.9823022959183674,0.0899234693877551,0.09614158163265306,0.3235012755102041,0.2879464285714285,0.2807716836734694,0.1956313775510204,0.359375,0.8349808673469388,0.6992984693877551,0.1210140306122449,0.5379464285714286,0.3651147959183674,0.034119897959183666,0.5299744897959183,0.2533482142857143,0.5695374800637959,0.6941964285714286,0.0
1316,0.1645408163265306,0.8003826530612245,0.2727997448979592,0.8448660714285714,0.8601721938775511,0.9802295918367347,0.4406887755102041,0.6572066326530612,0.5213647959183674,0.2857142857142857,0.3235012755102041,0.6951530612244898,0.08689413265306123,0.7203443877551021,0.1412627551020408,0.7552614795918368,0.9550382653061223,0.4968112244897959,0.9295280612244898,0.2114158163265306,0.5577168367346939,0.30580357142857145,0.8231823979591837,0.8751196172248804,0.19993622448979592,1.0
1317,0.17729591836734693,0.7720025510204082,0.13456632653061226,0.24952168367346936,0.9870854591836736,0.7051977040816326,0.28220663265306123,0.9123086734693876,0.17283163265306126,0.2345344387755102,0.3235012755102041,0.13871173469387754,0.06967474489795919,0.7181122448979592,0.14955357142857142,0.24824617346938774,0.7337372448979592,0.5800382653061225,0.7681760204081632,0.4732142857142857,0.22098214285714285,0.4563137755102041,0.6194196428571429,0.4853269537480064,0.4647640306122449,0.0
1318,0.26403061224489793,0.6192602040816326,0.8542729591836735,0.4738520408163266,0.3635204081632653,0.8726084183673469,0.4547193877551021,0.6983418367346939,0.4489795918367347,0.14668367346938774,0.3235012755102041,0.5286989795918368,0.5345982142857143,0.4799107142857143,0.15178571428571427,0.26992984693877553,0.1009247448979592,0.5232780612244898,0.7562181122448979,0.5507015306122449,0.14572704081632654,0.09885204081632654,0.5955038265306123,0.3845295055821372,0.7101403061224489,0.0
1319,0.09630102040816327,0.9467474489795918,0.6232461734693877,0.2149234693877551,0.5162627551020408,0.9046556122448979,0.7448979591836735,0.4349489795918368,0.14923469387755106,0.2345344387755102,0.3235012755102041,0.15880102040816327,0.7412308673469388,0.4075255102040816,0.07589285714285714,0.4124681122448979,0.9457908163265306,0.29464285714285715,0.5051020408163265,0.9314413265306124,0.3255739795918368,0.5204081632653061,0.4799107142857143,0.9253588516746412,0.12276785714285715,0.0
1320,0.8125,0.6026785714285714,0.9492984693877552,0.5749362244897959,0.7562181122448979,0.25701530612244894,0.04017857142857143,0.9314413265306124,0.5985331632653061,0.14668367346938774,0.3235012755102041,0.6119260204081632,0.4241071428571429,0.9808673469387756,0.6632653061224489,0.4746492346938776,0.4671556122448979,0.8954081632653061,0.9215561224489796,0.3730867346938776,0.1288265306122449,0.18271683673469388,0.2334183673469388,0.7413078149920255,0.9137436224489796,1.0
1321,0.16294642857142858,0.484375,0.42075892857142855,0.21619897959183676,0.6653380102040817,0.7528698979591837,0.08035714285714286,0.9882015306122448,0.21396683673469388,0.13855229591836735,0.3235012755102041,0.14221938775510204,0.1020408163265306,0.1956313775510204,0.3003826530612245,0.3003826530612245,0.6332908163265306,0.1210140306122449,0.8620854591836735,0.7082270408163265,0.995216836734694,0.3332270408163265,0.35235969387755106,0.8212121212121212,0.6243622448979592,0.0
1322,0.13839285714285715,0.7295918367346939,0.4995216836734694,0.29607780612244894,0.4604591836734694,0.6597576530612245,0.2181122448979592,0.39764030612244894,0.16230867346938774,0.22209821428571427,0.8168048469387755,0.22831632653061226,0.9674744897959184,0.4429209183673469,0.06728316326530613,0.44451530612244894,0.7286352040816326,0.4649234693877551,0.6945153061224489,0.5994897959183674,0.3475765306122449,0.13105867346938774,0.5357142857142857,0.8907496012759171,0.6446109693877551,0.0
1323,0.16645408163265307,0.8514030612244898,0.6375956632653061,0.5876913265306123,0.979751275510204,0.8726084183673469,0.1017219387755102,0.4885204081632653,0.3485331632653061,0.1803252551020408,0.3235012755102041,0.5267857142857143,0.1527423469387755,0.4033801020408163,0.16071428571428573,0.5958227040816326,0.7270408163265306,0.3638392857142857,0.7471301020408163,0.8290816326530612,0.6001275510204082,0.5682397959183674,0.5310905612244898,0.8212121212121212,0.17059948979591838,1.0
1324,0.5102040816326531,0.4709821428571429,0.8797831632653061,0.13424744897959184,0.8298788265306123,0.052295918367346934,0.5275829081632653,0.9301658163265306,0.5647321428571429,0.1100127551020408,0.3235012755102041,0.7589285714285714,0.6316964285714286,0.1956313775510204,0.5969387755102041,0.0741390306122449,0.3227040816326531,0.1210140306122449,0.7284757653061225,0.8383290816326531,0.0931122448979592,0.1757015306122449,0.8820153061224489,0.7413078149920255,0.8890306122448979,0.0
1325,0.04591836734693878,0.9677933673469388,0.996811224489796,0.09789540816326532,0.12962372448979592,0.20583545918367346,0.6954719387755102,0.9036989795918368,0.1603954081632653,0.0742984693877551,0.3235012755102041,0.8447066326530612,0.16135204081632654,0.1956313775510204,0.6077806122448979,0.7480867346938775,0.1009247448979592,0.1210140306122449,0.6694834183673469,0.02965561224489796,0.2971938775510204,0.3785076530612245,0.3700573979591837,0.8666666666666667,0.5111607142857143,0.0
1326,0.14158163265306126,0.7235331632653061,0.9317602040816326,0.3553890306122449,0.9598214285714286,0.28348214285714285,0.8188775510204082,0.9183673469387756,0.29081632653061223,0.22209821428571427,0.3235012755102041,0.4595025510204082,0.16597576530612246,0.1956313775510204,0.30899234693877553,0.9668367346938777,0.8265306122448979,0.1210140306122449,0.9453125,0.8054846938775511,0.942283163265306,0.39668367346938777,0.9403698979591836,0.7413078149920255,0.5323660714285714,0.0
1327,0.22448979591836732,0.5727040816326531,0.2264030612244898,0.3845663265306121,0.9314413265306124,0.7528698979591837,0.2739158163265306,0.7423469387755102,0.5220025510204082,0.11814413265306126,0.3235012755102041,0.4767219387755102,0.23660714285714285,0.4059311224489796,0.16613520408163265,0.950095663265306,0.7595663265306123,0.7570153061224489,0.8839285714285714,0.4406887755102041,0.2700892857142857,0.4779974489795918,0.2844387755102041,0.4853269537480064,0.8236607142857143,0.0
1328,0.11128826530612244,0.9556760204081632,0.4995216836734694,0.5741390306122449,0.7562181122448979,0.9046556122448979,0.3118622448979592,0.2853954081632653,0.3635204081632653,0.3199936224489796,0.8168048469387755,0.2394770408163265,0.6367984693877551,0.44419642857142855,0.05325255102040816,0.4449936224489796,0.7340561224489796,0.3823341836734694,0.7005739795918368,0.7994260204081632,0.6543367346938775,0.6390306122448979,0.4942602040816326,0.95311004784689,0.2576530612244898,0.0
1329,0.15019132653061226,0.4853316326530612,0.8131377551020408,0.5586734693877551,0.9598214285714286,0.9316007653061223,0.9081632653061223,0.7732780612244898,0.2426658163265306,0.26419005102040816,0.3235012755102041,0.08354591836734694,0.6623086734693877,0.1956313775510204,0.15593112244897958,0.0036670918367346936,0.8887117346938775,0.5618622448979592,0.6022002551020408,0.8934948979591837,0.14381377551020408,0.4158163265306121,0.8469387755102041,0.8832535885167464,0.4437181122448979,0.0
1330,0.19228316326530606,0.7442602040816326,0.6130420918367347,0.4215561224489796,0.9921875,0.7981505102040817,0.248405612244898,0.9365433673469388,0.30612244897959184,0.1251594387755102,0.3235012755102041,0.37021683673469385,0.09103954081632654,0.4818239795918368,0.08928571428571429,0.13010204081632654,0.8842474489795918,0.3169642857142857,0.8115433673469388,0.42665816326530615,0.2739158163265306,0.3778698979591837,0.4823022959183674,0.5695374800637959,0.6289859693877551,0.0
1331,0.4789540816326531,0.578125,0.19626913265306126,0.19212372448979592,0.3153698979591837,0.8726084183673469,0.09550382653061223,0.9754464285714286,0.16135204081632654,0.2857142857142857,0.3235012755102041,0.14700255102040816,0.38201530612244894,0.1956313775510204,0.3941326530612245,0.4735331632653062,0.4818239795918368,0.6568877551020408,0.9317602040816326,0.5127551020408163,0.16932397959183673,0.3989158163265306,0.5349170918367347,0.3845295055821372,0.7617984693877551,0.0
1332,0.1878188775510204,0.7445790816326531,0.7568558673469388,0.06951530612244898,0.9116709183673468,0.9494579081632653,0.6257971938775511,0.9926658163265306,0.11415816326530613,0.3314732142857143,0.3235012755102041,0.3274872448979592,0.7954400510204082,0.1956313775510204,0.5774872448979592,0.8290816326530612,0.7299107142857143,0.7244897959183674,0.5851403061224489,0.8227040816326531,0.11192602040816327,0.34215561224489793,0.8494897959183674,0.903987240829346,0.5240752551020408,0.0
1333,0.31345663265306123,0.5570790816326531,0.42075892857142855,0.5412946428571429,0.5691964285714286,0.5742984693877551,0.1243622448979592,0.8989158163265306,0.217155612244898,0.2963966836734694,0.3235012755102041,0.11352040816326532,0.1366390306122449,0.6843112244897959,0.21651785714285715,0.8252551020408163,0.6380739795918368,0.5784438775510204,0.8832908163265306,0.4827806122448979,0.8545918367346939,0.4661989795918368,0.6875,0.7413078149920255,0.6627869897959183,0.0
1334,0.16549744897959184,0.8909438775510204,0.5432079081632653,0.43574617346938777,0.7562181122448979,0.7528698979591837,0.34215561224489793,0.925063775510204,0.3313137755102041,0.3086734693877551,0.3235012755102041,0.35076530612244894,0.6367984693877551,0.4665178571428572,0.2713647959183674,0.30293367346938777,0.7436224489795918,0.5602678571428571,0.8475765306122449,0.5172193877551021,0.6495535714285714,0.5357142857142857,0.9139030612244898,0.8751196172248804,0.7066326530612245,0.0
1335,0.5650510204081632,0.4049744897959184,0.19626913265306126,0.15385841836734693,0.8601721938775511,0.7981505102040817,0.9693877551020408,0.9786352040816326,0.0778061224489796,0.11814413265306126,0.3235012755102041,0.2649872448979592,0.6029974489795918,0.1956313775510204,0.4390943877551021,0.0116390306122449,0.9257015306122448,0.1210140306122449,0.6227678571428571,0.5841836734693877,0.7796556122448979,0.33035714285714285,0.6623086734693877,0.2712918660287081,0.5240752551020408,0.0
1336,0.1479591836734694,0.9741709183673468,0.6285076530612245,0.8686224489795918,0.5162627551020408,0.9046556122448979,0.11096938775510204,0.4894770408163266,0.8756377551020408,0.34518494897959184,0.8168048469387755,0.7602040816326531,0.4537627551020408,0.5602678571428571,0.1862244897959184,0.7863520408163265,0.5873724489795918,0.3019770408163265,0.7085459183673469,0.4866071428571429,0.4681122448979592,0.5813137755102041,0.5918367346938775,0.981499202551834,0.08386479591836735,1.0
1337,0.11830357142857142,0.9534438775510204,0.02933673469387755,0.2799744897959184,0.9870854591836736,0.9700255102040816,0.06441326530612244,0.7455357142857143,0.1278698979591837,0.3753188775510204,0.3235012755102041,0.2222576530612245,0.4756058673469388,0.1956313775510204,0.22608418367346936,0.5510204081632653,0.7350127551020408,0.3016581632653061,0.8147321428571429,0.4508928571428572,0.16645408163265307,0.3297193877551021,0.5774872448979592,0.4853269537480064,0.5604272959183674,0.0
1338,0.28220663265306123,0.3708545918367347,0.8797831632653061,0.08163265306122447,0.8883928571428571,0.14508928571428573,0.07302295918367346,0.6387117346938775,0.3325892857142857,0.13105867346938774,0.3235012755102041,0.5060586734693877,0.2617984693877551,0.6881377551020408,0.3727678571428572,0.1761798469387755,0.7161989795918368,0.6588010204081632,0.9288903061224488,0.3746811224489796,0.5892857142857143,0.2200255102040816,0.1366390306122449,0.7413078149920255,0.9167729591836736,0.0
1339,0.2959183673469388,0.16549744897959184,0.4451530612244898,0.27933673469387754,0.5162627551020408,0.7981505102040817,0.35331632653061223,0.4987244897959184,0.26403061224489793,0.20137117346938774,0.3235012755102041,0.4821428571428572,0.965561224489796,0.4575892857142857,0.1795280612244898,0.6875,0.6482780612244898,0.7012117346938775,0.6798469387755102,0.7034438775510204,0.41517857142857145,0.2544642857142857,0.48517219387755106,0.7413078149920255,0.4550382653061225,0.0
1340,0.2557397959183674,0.4690688775510204,0.8797831632653061,0.44642857142857145,0.5691964285714286,0.4945790816326531,0.4440369897959184,0.7104591836734694,0.43112244897959184,0.19052933673469388,0.3235012755102041,0.4674744897959184,0.34518494897959184,0.1956313775510204,0.2573341836734694,0.1519451530612245,0.6610331632653061,0.9371811224489796,0.9375,0.328125,0.7802933673469388,0.26084183673469385,0.3172831632653061,0.8012759170653907,0.8496492346938775,0.0
1341,0.13456632653061226,0.2267219387755102,0.5432079081632653,0.2174744897959184,0.9708227040816326,0.3831313775510204,0.6399872448979592,0.9601403061224488,0.08386479591836735,0.26419005102040816,0.3235012755102041,0.04591836734693878,0.16852678571428573,0.1956313775510204,0.2021683673469388,0.36575255102040816,0.7952806122448979,0.1210140306122449,0.6764987244897959,0.4333545918367347,0.6132015306122449,0.1677295918367347,0.36830357142857145,0.2712918660287081,0.4677933673469388,0.0
1342,0.4540816326530612,0.1556122448979592,0.6991390306122449,0.4351084183673469,0.5691964285714286,0.6597576530612245,0.46795280612244894,0.6549744897959183,0.36639030612244894,0.13105867346938774,0.3235012755102041,0.6543367346938775,0.7501594387755102,0.9279336734693876,0.421875,0.29049744897959184,0.8147321428571429,0.7780612244897959,0.7165178571428571,0.4250637755102041,0.19292091836734693,0.3022959183673469,0.6023596938775511,0.7413078149920255,0.8389668367346939,0.0
1343,0.1916454081632653,0.5181760204081632,0.5432079081632653,0.5047831632653061,0.8883928571428571,0.9604591836734694,0.05899234693877551,0.9148596938775512,0.4591836734693878,0.14668367346938774,0.8168048469387755,0.4413265306122449,0.09502551020408163,0.7353316326530612,0.4799107142857143,0.17857142857142858,0.4330357142857143,0.4065688775510204,0.7292729591836735,0.8134566326530612,0.7158801020408163,0.2997448979591837,0.32732780612244894,0.8381180223285486,0.2539859693877551,1.0
1344,0.04591836734693878,0.1645408163265306,0.996811224489796,0.14700255102040816,0.4604591836734694,0.11479591836734696,0.9097576530612244,0.9961734693877552,0.08258928571428571,0.13105867346938774,0.3235012755102041,0.06600765306122447,0.37643494897959184,0.1956313775510204,0.4537627551020408,0.05325255102040816,0.9378188775510204,0.1210140306122449,0.17346938775510204,0.4049744897959184,0.034119897959183666,0.30548469387755106,0.8571428571428571,0.8212121212121212,0.5204081632653061,0.0
1345,0.4186862244897959,0.6007653061224489,0.15401785714285715,0.0465561224489796,0.7562181122448979,0.4209183673469388,0.5105229591836735,0.8781887755102041,0.32302295918367346,0.1100127551020408,0.3235012755102041,0.21651785714285715,0.06823979591836735,0.1956313775510204,0.4387755102040816,0.035395408163265314,0.6074617346938775,0.6527423469387755,0.8054846938775511,0.109375,0.1881377551020408,0.3740433673469388,0.1916454081632653,0.7749601275917065,0.7955994897959183,0.0
1346,0.1326530612244898,0.2340561224489796,0.9824617346938777,0.08609693877551021,0.9116709183673468,0.04528061224489796,0.8520408163265306,0.9649234693877552,0.09980867346938777,0.11814413265306126,0.3235012755102041,0.0389030612244898,0.20902423469387754,0.1956313775510204,0.3960459183673469,0.9738520408163264,0.5510204081632653,0.1210140306122449,0.7541454081632653,0.2624362244897959,0.8788265306122449,0.3169642857142857,0.28746811224489793,0.4853269537480064,0.4920280612244898,0.0
1347,0.4365433673469388,0.6973852040816326,0.8941326530612245,0.1256377551020408,0.3153698979591837,0.8378507653061225,0.7943239795918368,0.7895408163265306,0.1862244897959184,0.13105867346938774,0.3235012755102041,0.5672831632653061,0.5674426020408163,0.1956313775510204,0.15114795918367346,0.5958227040816326,0.6983418367346939,0.1210140306122449,0.6227678571428571,0.14668367346938774,0.08737244897959184,0.1399872448979592,0.6363201530612245,0.10685805422647528,0.8045280612244898,0.0
1348,0.04591836734693878,0.35235969387755106,0.42075892857142855,0.07158801020408162,0.3153698979591837,0.03970025510204082,0.6100127551020408,0.9917091836734694,0.1243622448979592,0.09614158163265306,0.3235012755102041,0.5956632653061225,0.4816645408163266,0.1956313775510204,0.34151785714285715,0.4480229591836735,0.1009247448979592,0.1210140306122449,0.17346938775510204,0.1645408163265306,0.034119897959183666,0.09088010204081633,0.7512755102040817,0.5695374800637959,0.7220982142857143,0.0
1349,0.12213010204081633,0.6875,0.6991390306122449,0.2684948979591837,0.7562181122448979,0.8378507653061225,0.3166454081632653,0.7742346938775511,0.12244897959183673,0.2536670918367347,0.3235012755102041,0.22576530612244894,0.7694515306122449,0.4856505102040816,0.25,0.971938775510204,0.7452168367346939,0.4107142857142857,0.7228954081632653,0.7535076530612245,0.22448979591836732,0.2847576530612245,0.7383609693877551,0.4853269537480064,0.3845663265306121,0.0
1350,0.04591836734693878,0.2538265306122449,0.02933673469387755,0.1364795918367347,0.7962372448979592,0.04528061224489796,0.3799426020408163,0.9767219387755102,0.43080357142857145,0.15449617346938774,0.3235012755102041,0.052295918367346934,0.7066326530612245,0.1956313775510204,0.5146683673469388,0.9705038265306124,0.8950892857142857,0.1210140306122449,0.3977997448979592,0.6903698979591837,0.4371811224489796,0.2831632653061225,0.8099489795918368,0.2712918660287081,0.7283163265306123,0.0
